song_id	difficulty	play_type	best_clear_lamp	best_ex_score	best_miss_count1000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4007	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	3	DP	5	HARD CLEAR	1764	48	true	2026/09/19 20:46:03
4008	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4008	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4012	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4012	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4012	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
4012	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
